Auction_ID,Product_Name,Lot,Bidder_ID,Start_Price,Bid_Amount,Final_Price,Bid_Time,Auction_Start,Auction_End,Bid_Winner,Fraudulent
964642,Laptop,3,22873,40063.32,46737.02,140587.36,2016-01-04 12:13:00,2016-01-04 11:20:00,2016-01-08 11:20:00,22873.0,0
398421,Microwave Oven,3,38147,23429.07,36212.68,110215.99,2016-09-15 12:22:00,2016-09-15 10:40:00,2016-09-19 10:40:00,38147.0,1
338937,Digital Camera,3,33779,16850.39,26683.2,81942.54,2016-02-04 10:51:00,2016-02-04 09:49:00,2016-02-10 09:49:00,33779.0,1
385775,Microwave Oven,1,6461,19583.35,23030.99,23583.38,2016-10-23 11:37:00,2016-10-23 11:12:00,2016-10-25 11:12:00,6461.0,0
357428,Scooter Helmet,2,49140,2539.92,3025.36,5971.52,2016-09-03 12:01:00,2016-09-03 10:37:00,2016-09-05 10:37:00,49140.0,0
682061,Air Conditioner,1,6112,42118.07,60539.33,60109.32,2016-03-01 11:43:00,2016-03-01 11:12:00,2016-03-06 11:12:00,6112.0,1
829190,Digital Camera,1,35907,52911.76,69288.61,69595.92,2016-03-27 10:00:00,2016-03-27 09:12:00,2016-03-28 09:12:00,35907.0,1
529660,Air Conditioner,2,23028,29059.76,39374.98,78371.6,2016-09-17 11:52:00,2016-09-17 11:37:00,2016-09-18 11:37:00,23028.0,1
190730,Air Conditioner,3,34461,53231.03,84367.46,265504.29,2016-07-08 13:03:00,2016-07-08 11:16:00,2016-07-11 11:16:00,34461.0,1
820806,Scooter Helmet,3,16681,4453.06,5942.64,17709.03,2016-03-23 13:39:00,2016-03-23 11:44:00,2016-03-26 11:44:00,16681.0,1
386555,Electric Guitar,2,6509,51099.64,80413.38,164489.12,2016-11-02 10:21:00,2016-11-02 09:43:00,2016-11-04 09:43:00,6509.0,1
631209,Microwave Oven,2,31234,14441.78,16958.67,33953.33,2016-01-25 12:13:00,2016-01-25 11:12:00,2016-01-28 11:12:00,31234.0,0
393039,Washing Machine,3,49098,28605.45,45669.41,136626.46,2016-03-25 11:16:00,2016-03-25 11:09:00,2016-03-29 11:09:00,49098.0,1
189857,Electric Guitar,1,7855,25879.57,29851.91,30994.64,2016-07-26 11:47:00,2016-07-26 11:41:00,2016-08-01 11:41:00,7855.0,0
344675,Refrigerator,1,25417,12435.79,13896.69,13949.96,2016-03-07 11:33:00,2016-03-07 09:32:00,2016-03-12 09:32:00,25417.0,0
284938,Power Tools,1,39821,13657.46,15139.83,15639.65,2016-06-23 11:42:00,2016-06-23 09:03:00,2016-06-26 09:03:00,39821.0,0
529852,Refrigerator,1,7975,35176.2,39400.95,39004.09,2016-02-13 12:00:00,2016-02-13 09:22:00,2016-02-19 09:22:00,7975.0,0
251829,Tablet,1,5492,32550.92,44689.36,45343.89,2016-10-18 11:50:00,2016-10-18 09:46:00,2016-10-22 09:46:00,5492.0,1
806492,LED TV,3,32703,48641.91,54119.56,166471.83,2016-09-02 12:00:00,2016-09-02 09:34:00,2016-09-08 09:34:00,32703.0,0
570601,Microwave Oven,2,6701,9379.9,11151.47,22931.21,2016-02-22 13:32:00,2016-02-22 11:27:00,2016-02-28 11:27:00,6701.0,0
253048,Air Conditioner,2,5513,53832.55,61953.3,129569.71,2016-02-26 12:11:00,2016-02-26 09:59:00,2016-03-02 09:59:00,5513.0,0
635471,Refrigerator,1,44580,44211.57,60268.25,63168.95,2016-02-04 13:19:00,2016-02-04 11:41:00,2016-02-07 11:41:00,44580.0,1
354768,Refrigerator,3,6098,47271.28,69499.43,218201.75,2016-09-26 11:13:00,2016-09-26 11:08:00,2016-09-30 11:08:00,6098.0,1
332506,Digital Camera,2,39640,38233.19,46719.55,97176.41,2016-03-28 11:08:00,2016-03-28 10:11:00,2016-04-01 10:11:00,39640.0,0
474972,Used Smartphone,1,37329,16412.29,21731.96,22049.4,2016-09-13 14:19:00,2016-09-13 11:56:00,2016-09-16 11:56:00,37329.0,1
841652,Washing Machine,1,31045,16898.06,20431.72,21036.31,2016-12-05 10:47:00,2016-12-05 09:05:00,2016-12-07 09:05:00,31045.0,0
956143,Office Chair,2,41989,3521.49,4826.44,9979.93,2016-05-14 09:09:00,2016-05-14 09:07:00,2016-05-20 09:07:00,41989.0,1
230427,Tablet,1,10671,12465.03,19169.77,20038.1,2016-07-08 11:20:00,2016-07-08 09:19:00,2016-07-09 09:19:00,10671.0,1
539257,Tablet,1,34937,26722.97,33286.61,34913.42,2016-03-01 14:05:00,2016-03-01 11:06:00,2016-03-07 11:06:00,34937.0,0
189599,Refrigerator,3,39810,38739.03,42128.79,127524.43,2016-01-17 11:48:00,2016-01-17 11:25:00,2016-01-20 11:25:00,,0
813210,Air Conditioner,3,30492,41526.23,49781.85,155235.45,2016-05-13 12:16:00,2016-05-13 11:55:00,2016-05-14 11:55:00,30492.0,0
339283,Scooter Helmet,3,37366,6849.58,7825.99,24518.16,2016-04-02 13:23:00,2016-04-02 11:56:00,2016-04-03 11:56:00,37366.0,0
742935,Tablet,3,15063,19264.53,21116.11,65759.94,2016-01-21 10:49:00,2016-01-21 09:18:00,2016-01-23 09:18:00,15063.0,0
615723,Home Theater System,3,37612,16451.63,25680.1,79859.95,2016-07-24 11:01:00,2016-07-24 10:51:00,2016-07-29 10:51:00,37612.0,1
388425,Laptop,3,11313,58517.67,72060.93,221924.87,2016-05-10 13:54:00,2016-05-10 11:00:00,2016-05-11 11:00:00,11313.0,0
411466,Washing Machine,2,14710,18787.38,21774.08,44919.27,2016-04-21 12:10:00,2016-04-21 10:05:00,2016-04-24 10:05:00,14710.0,0
716646,Office Chair,1,5349,8312.83,10038.82,9907.37,2016-02-29 12:36:00,2016-02-29 09:45:00,2016-03-04 09:45:00,5349.0,0
794733,Tablet,3,42766,23147.63,26937.2,81881.72,2016-12-10 11:41:00,2016-12-10 10:57:00,2016-12-13 10:57:00,42766.0,0
821164,Tablet,3,16577,31351.75,36248.47,111541.36,2016-05-16 10:46:00,2016-05-16 10:19:00,2016-05-19 10:19:00,16577.0,0
266062,Air Conditioner,2,21237,54825.75,62158.91,127738.85,2016-10-13 13:58:00,2016-10-13 11:38:00,2016-10-19 11:38:00,21237.0,0
284808,Laptop,3,35425,40553.2,58113.35,176797.83,2016-09-13 13:15:00,2016-09-13 11:22:00,2016-09-15 11:22:00,35425.0,1
665836,Office Chair,2,10220,10421.9,12792.28,26339.76,2016-01-14 12:00:00,2016-01-14 11:36:00,2016-01-18 11:36:00,10220.0,0
148202,Used Smartphone,2,36129,8711.48,10689.75,21737.75,2016-01-17 11:48:00,2016-01-17 10:43:00,2016-01-20 10:43:00,36129.0,0
818425,LED TV,3,45142,15876.34,23020.22,69758.9,2016-04-03 12:44:00,2016-04-03 10:16:00,2016-04-07 10:16:00,45142.0,1
323282,Used Smartphone,1,5314,33433.4,48211.2,48170.98,2016-02-20 13:30:00,2016-02-20 10:42:00,2016-02-21 10:42:00,5314.0,1
292886,Microwave Oven,2,6111,23361.88,27505.3,55028.45,2016-08-28 13:48:00,2016-08-28 10:49:00,2016-08-31 10:49:00,6111.0,0
690359,Used Smartphone,3,39521,17940.69,20931.19,64584.49,2016-07-03 10:51:00,2016-07-03 09:23:00,2016-07-05 09:23:00,39521.0,0
442554,Digital Camera,2,44247,26369.48,34980.56,73323.44,2016-07-23 10:36:00,2016-07-23 10:09:00,2016-07-28 10:09:00,44247.0,1
789291,Refrigerator,1,39811,16898.66,21337.56,22128.6,2016-08-31 11:49:00,2016-08-31 11:32:00,2016-09-01 11:32:00,39811.0,0
673148,Washing Machine,1,17223,34846.37,40529.93,41399.62,2016-02-02 09:19:00,2016-02-02 09:03:00,2016-02-06 09:03:00,17223.0,0
106129,Digital Camera,1,48869,64093.35,72835.45,75067.86,2016-05-29 14:16:00,2016-05-29 11:42:00,2016-06-04 11:42:00,48869.0,0
427013,Tablet,3,13673,10681.81,13332.63,40247.03,2016-10-24 11:13:00,2016-10-24 10:49:00,2016-10-25 10:49:00,13673.0,0
523558,Digital Camera,1,48584,47212.18,70156.18,71396.86,2016-07-29 12:09:00,2016-07-29 09:27:00,2016-08-03 09:27:00,48584.0,1
898048,Laptop,3,15466,33023.06,50461.6,149269.69,2016-07-04 14:40:00,2016-07-04 11:57:00,2016-07-07 11:57:00,15466.0,1
812265,LED TV,1,9500,45487.24,53211.45,55871.91,2016-10-25 12:03:00,2016-10-25 11:43:00,2016-10-31 11:43:00,9500.0,0
946012,Refrigerator,2,46571,45109.98,53711.9,110463.98,2016-03-09 13:55:00,2016-03-09 11:10:00,2016-03-13 11:10:00,46571.0,0
476924,Microwave Oven,1,35201,22693.85,30419.76,31433.82,2016-08-26 12:29:00,2016-08-26 10:55:00,2016-08-28 10:55:00,35201.0,1
175575,Refrigerator,3,17865,43016.06,60453.11,182066.68,2016-05-25 11:29:00,2016-05-25 09:33:00,2016-05-31 09:33:00,17865.0,1
648116,Microwave Oven,1,31337,10381.35,16111.01,16503.84,2016-07-05 11:38:00,2016-07-05 10:44:00,2016-07-09 10:44:00,31337.0,1
219005,Washing Machine,3,26366,13561.91,15984.77,47280.55,2016-01-22 11:59:00,2016-01-22 11:13:00,2016-01-24 11:13:00,26366.0,0
531816,Air Conditioner,2,46021,51790.24,79157.76,157525.94,2016-08-21 10:50:00,2016-08-21 09:43:00,2016-08-25 09:43:00,46021.0,1
284304,LED TV,1,13223,47234.6,58065.32,59069.44,2016-12-04 12:26:00,2016-12-04 11:31:00,2016-12-09 11:31:00,13223.0,0
869658,Scooter Helmet,2,27384,7063.24,9685.56,19512.98,2016-06-11 14:14:00,2016-06-11 11:27:00,2016-06-14 11:27:00,27384.0,1
351278,Used Smartphone,2,6443,22164.25,34070.54,69426.79,2016-03-22 11:02:00,2016-03-22 10:12:00,2016-03-28 10:12:00,6443.0,1
880092,Used Smartphone,3,36441,18813.22,28614.78,85139.79,2016-08-16 11:18:00,2016-08-16 10:08:00,2016-08-22 10:08:00,36441.0,1
499516,Digital Camera,2,29322,26268.42,31645.82,66302.23,2016-01-13 13:54:00,2016-01-13 10:55:00,2016-01-16 10:55:00,29322.0,0
797184,Electric Guitar,2,12868,29770.2,34603.31,69853.51,2016-08-13 14:09:00,2016-08-13 11:11:00,2016-08-17 11:11:00,12868.0,0
115463,Home Theater System,3,27633,21932.04,23994.52,71203.8,2016-09-26 11:58:00,2016-09-26 09:37:00,2016-09-27 09:37:00,27633.0,0
327895,Digital Camera,3,36979,36759.68,49054.23,151216.87,2016-02-29 12:45:00,2016-02-29 10:04:00,2016-03-06 10:04:00,36979.0,1
431011,Scooter Helmet,1,21352,5503.52,6454.24,6746.89,2016-10-12 13:27:00,2016-10-12 11:03:00,2016-10-18 11:03:00,21352.0,0
316111,Washing Machine,2,36129,47884.8,74070.42,151705.39,2016-07-11 10:13:00,2016-07-11 09:59:00,2016-07-14 09:59:00,36129.0,1
812514,Microwave Oven,1,29005,22162.25,34893.51,35424.43,2016-08-01 11:40:00,2016-08-01 10:19:00,2016-08-06 10:19:00,29005.0,1
576825,Tablet,3,37845,31710.21,42126.44,131866.1,2016-11-05 11:20:00,2016-11-05 09:37:00,2016-11-10 09:37:00,37845.0,1
250605,Home Theater System,2,26438,57634.67,89389.21,180871.04,2016-10-07 12:54:00,2016-10-07 11:18:00,2016-10-08 11:18:00,26438.0,1
485488,Home Theater System,2,22710,40768.2,63274.04,131729.18,2016-10-27 12:21:00,2016-10-27 11:08:00,2016-11-01 11:08:00,22710.0,1
600954,LED TV,2,46067,33483.45,40148.2,81846.77,2016-04-22 11:24:00,2016-04-22 11:20:00,2016-04-26 11:20:00,46067.0,0
991451,Air Conditioner,1,20885,68862.36,85010.08,88904.45,2016-03-02 09:38:00,2016-03-02 09:34:00,2016-03-07 09:34:00,20885.0,0
847549,Electric Guitar,1,46443,36868.61,43107.92,44198.38,2016-11-07 09:54:00,2016-11-07 09:29:00,2016-11-09 09:29:00,46443.0,0
732075,Air Conditioner,1,14248,51148.45,58758.12,61024.84,2016-06-17 13:24:00,2016-06-17 10:44:00,2016-06-19 10:44:00,14248.0,0
572292,Home Theater System,3,25252,51500.04,71072.44,216145.25,2016-02-05 13:27:00,2016-02-05 10:51:00,2016-02-06 10:51:00,25252.0,1
921941,Digital Camera,1,34575,29518.02,46761.44,46394.37,2016-11-11 10:36:00,2016-11-11 09:54:00,2016-11-15 09:54:00,34575.0,1
405621,Used Smartphone,1,46115,35091.04,49639.91,49223.85,2016-09-19 13:23:00,2016-09-19 11:04:00,2016-09-20 11:04:00,46115.0,1
320185,Office Chair,3,22980,4025.35,5443.66,16707.11,2016-03-01 09:59:00,2016-03-01 09:00:00,2016-03-07 09:00:00,22980.0,1
474919,Laptop,2,26823,71552.87,97684.93,200896.31,2016-02-23 13:45:00,2016-02-23 11:17:00,2016-02-26 11:17:00,26823.0,1
618256,Washing Machine,1,18211,22917.57,32791.16,33246.6,2016-03-01 09:55:00,2016-03-01 09:42:00,2016-03-02 09:42:00,18211.0,1
876063,Washing Machine,1,19078,35730.88,50754.37,51345.56,2016-04-18 11:10:00,2016-04-18 10:27:00,2016-04-23 10:27:00,19078.0,1
629056,Electric Guitar,1,23078,17614.14,26698.42,27058.22,2016-05-01 12:57:00,2016-05-01 11:23:00,2016-05-03 11:23:00,23078.0,1
880595,Refrigerator,1,8748,12541.81,18119.38,18010.13,2016-07-09 11:31:00,2016-07-09 11:12:00,2016-07-15 11:12:00,8748.0,1
596406,Used Smartphone,1,24801,27733.4,43575.27,43876.46,2016-08-02 10:21:00,2016-08-02 09:47:00,2016-08-06 09:47:00,24801.0,1
740906,Scooter Helmet,3,33126,2844.33,3858.41,11454.02,2016-07-13 11:45:00,2016-07-13 10:13:00,2016-07-18 10:13:00,33126.0,1
608994,Washing Machine,1,11101,17793.88,20524.81,20518.44,2016-10-03 10:57:00,2016-10-03 10:13:00,2016-10-05 10:13:00,11101.0,0
764731,Office Chair,3,18210,4066.93,4965.93,15177.67,2016-04-17 11:01:00,2016-04-17 09:57:00,2016-04-19 09:57:00,18210.0,0
180552,Tablet,2,11284,15419.33,16886.12,35247.22,2016-06-06 13:04:00,2016-06-06 10:18:00,2016-06-08 10:18:00,11284.0,0
441784,Office Chair,3,20499,13168.2,14721.68,45610.69,2016-01-28 11:04:00,2016-01-28 10:42:00,2016-02-03 10:42:00,20499.0,0
536719,Microwave Oven,1,9386,15885.13,17714.69,17459.37,2016-01-04 11:17:00,2016-01-04 09:18:00,2016-01-06 09:18:00,9386.0,0
885070,Washing Machine,3,9090,38325.12,46847.31,141673.74,2016-08-25 12:15:00,2016-08-25 09:44:00,2016-08-27 09:44:00,9090.0,0
150663,Used Smartphone,1,20812,9878.64,10800.82,10681.21,2016-07-31 10:22:00,2016-07-31 10:15:00,2016-08-04 10:15:00,20812.0,0
813442,Office Chair,1,31591,12420.93,14089.7,14279.64,2016-09-28 11:12:00,2016-09-28 10:14:00,2016-09-30 10:14:00,31591.0,0
865641,Scooter Helmet,2,29233,5521.6,7041.6,14724.31,2016-12-09 11:34:00,2016-12-09 10:19:00,2016-12-12 10:19:00,29233.0,0
834175,LED TV,1,31990,64290.25,95595.3,94798.62,2016-03-16 13:48:00,2016-03-16 11:50:00,2016-03-21 11:50:00,31990.0,1
207453,Refrigerator,3,42285,27741.25,42470.64,131306.29,2016-02-14 12:11:00,2016-02-14 10:16:00,2016-02-19 10:16:00,42285.0,1
678466,Scooter Helmet,3,6246,5883.6,8554.52,26616.61,2016-02-11 10:14:00,2016-02-11 09:19:00,2016-02-13 09:19:00,6246.0,1
827571,Refrigerator,1,9053,56459.06,75950.53,76737.36,2016-03-03 11:17:00,2016-03-03 11:16:00,2016-03-05 11:16:00,9053.0,1
390598,Home Theater System,2,43188,42527.86,52878.71,104559.98,2016-12-30 10:10:00,2016-12-30 10:00:00,2017-01-01 10:00:00,43188.0,0
189454,Electric Guitar,2,14910,43377.74,55279.45,110120.33,2016-08-08 14:03:00,2016-08-08 11:37:00,2016-08-12 11:37:00,14910.0,0
648181,Air Conditioner,2,9225,36957.53,40215.13,79732.22,2016-10-13 12:12:00,2016-10-13 10:31:00,2016-10-19 10:31:00,,0
759839,Electric Guitar,3,30470,34581.52,39982.99,124386.5,2016-09-09 09:54:00,2016-09-09 09:30:00,2016-09-14 09:30:00,30470.0,0
730831,Air Conditioner,2,25883,24528.8,30269.81,62525.54,2016-08-13 11:11:00,2016-08-13 09:58:00,2016-08-17 09:58:00,25883.0,0
457894,Tablet,3,13912,27333.4,29823.08,92925.81,2016-11-07 11:25:00,2016-11-07 09:52:00,2016-11-09 09:52:00,13912.0,0
981406,Laptop,2,14597,48009.82,64272.58,126664.88,2016-05-26 12:34:00,2016-05-26 11:15:00,2016-05-29 11:15:00,14597.0,1
111273,Digital Camera,3,23180,61401.69,68558.24,212905.12,2016-12-28 11:46:00,2016-12-28 10:59:00,2016-12-30 10:59:00,23180.0,0
966277,Used Smartphone,2,25678,19063.36,21354.01,42231.68,2016-09-04 12:01:00,2016-09-04 11:24:00,2016-09-10 11:24:00,25678.0,0
460353,Electric Guitar,1,32191,19851.53,29281.49,30660.56,2016-10-13 12:45:00,2016-10-13 10:07:00,2016-10-15 10:07:00,32191.0,1
417053,Power Tools,3,21816,7286.04,8685.84,27069.47,2016-05-20 12:34:00,2016-05-20 11:05:00,2016-05-26 11:05:00,21816.0,0
771011,Office Chair,1,10458,5199.45,7016.46,7146.55,2016-09-03 13:07:00,2016-09-03 11:01:00,2016-09-05 11:01:00,10458.0,1
558911,Power Tools,2,41692,12141.6,14672.98,29657.2,2016-12-14 10:59:00,2016-12-14 10:19:00,2016-12-17 10:19:00,41692.0,0
338263,Laptop,1,26140,75854.66,82022.62,85688.74,2016-02-02 13:19:00,2016-02-02 11:21:00,2016-02-03 11:21:00,,0
986459,Tablet,3,35486,14326.64,16045.66,49133.6,2016-09-19 12:21:00,2016-09-19 10:20:00,2016-09-23 10:20:00,35486.0,0
662432,Laptop,1,49753,76587.38,97593.93,98533.42,2016-06-08 13:10:00,2016-06-08 10:36:00,2016-06-10 10:36:00,49753.0,0
141919,Digital Camera,1,28743,35864.69,41009.54,41573.49,2016-06-30 11:07:00,2016-06-30 09:09:00,2016-07-04 09:09:00,28743.0,0
783693,Refrigerator,2,8543,51241.9,75830.93,152644.67,2016-12-23 12:03:00,2016-12-23 10:56:00,2016-12-26 10:56:00,8543.0,1
457167,Microwave Oven,1,17470,15652.43,21833.06,22850.46,2016-09-27 10:12:00,2016-09-27 09:54:00,2016-09-30 09:54:00,17470.0,1
794480,Microwave Oven,1,46698,22214.86,27741.9,28661.29,2016-06-15 11:54:00,2016-06-15 11:13:00,2016-06-20 11:13:00,46698.0,0
129434,Scooter Helmet,1,14679,5625.57,6211.4,6118.29,2016-01-19 10:35:00,2016-01-19 10:18:00,2016-01-23 10:18:00,14679.0,0
575261,Refrigerator,1,32290,27278.39,35864.62,36124.5,2016-06-08 12:53:00,2016-06-08 10:42:00,2016-06-10 10:42:00,32290.0,1
322431,Microwave Oven,3,47386,13167.86,15320.21,45633.82,2016-01-05 11:50:00,2016-01-05 11:07:00,2016-01-08 11:07:00,47386.0,0
646617,Laptop,1,9485,63744.3,86969.64,89789.61,2016-02-01 13:21:00,2016-02-01 11:38:00,2016-02-02 11:38:00,9485.0,1
848755,Air Conditioner,1,38690,69652.81,105748.18,108394.01,2016-03-30 12:39:00,2016-03-30 11:46:00,2016-04-02 11:46:00,38690.0,1
147074,Office Chair,1,16298,12870.13,19873.46,20589.18,2016-11-08 14:07:00,2016-11-08 11:50:00,2016-11-12 11:50:00,16298.0,1
616988,Tablet,2,7264,31358.44,47360.98,98492.59,2016-11-13 12:02:00,2016-11-13 10:33:00,2016-11-17 10:33:00,7264.0,1
162321,Used Smartphone,1,23738,37094.46,44477.94,44812.94,2016-01-28 12:10:00,2016-01-28 11:28:00,2016-01-29 11:28:00,23738.0,0
648262,Digital Camera,3,21047,53241.48,84058.37,258734.25,2016-05-05 12:44:00,2016-05-05 11:26:00,2016-05-11 11:26:00,21047.0,1
552367,Office Chair,1,21395,5308.64,8393.43,8437.64,2016-02-13 11:31:00,2016-02-13 09:18:00,2016-02-16 09:18:00,21395.0,1
138231,Office Chair,1,9725,11838.68,14637.38,14706.13,2016-02-16 11:10:00,2016-02-16 10:30:00,2016-02-18 10:30:00,9725.0,0
520122,Power Tools,3,32766,6783.65,7479.77,23117.85,2016-02-27 13:22:00,2016-02-27 11:48:00,2016-03-02 11:48:00,32766.0,0
132737,Power Tools,1,8713,8030.38,8910.6,9017.24,2016-08-27 11:40:00,2016-08-27 10:35:00,2016-08-30 10:35:00,8713.0,0
306942,Electric Guitar,1,12527,54828.5,76741.97,77167.17,2016-11-27 13:33:00,2016-11-27 10:50:00,2016-12-03 10:50:00,12527.0,1
703746,Microwave Oven,3,11649,12810.99,14194.92,43961.57,2016-03-23 12:40:00,2016-03-23 11:11:00,2016-03-25 11:11:00,11649.0,0
586245,Laptop,2,18007,78652.91,120230.55,249627.66,2016-09-09 10:35:00,2016-09-09 10:11:00,2016-09-10 10:11:00,18007.0,1
289621,Laptop,3,6605,24193.95,34976.58,106889.3,2016-05-08 14:34:00,2016-05-08 11:42:00,2016-05-14 11:42:00,6605.0,1
161989,LED TV,1,49287,78055.88,85289.56,84514.69,2016-03-02 13:03:00,2016-03-02 10:48:00,2016-03-07 10:48:00,49287.0,0
553011,Air Conditioner,3,8074,29104.72,39464.66,118190.83,2016-05-24 11:59:00,2016-05-24 11:59:00,2016-05-27 11:59:00,8074.0,1
774563,Power Tools,1,10128,14721.04,23381.47,23670.12,2016-09-30 13:13:00,2016-09-30 11:02:00,2016-10-04 11:02:00,10128.0,1
412188,Scooter Helmet,2,48369,3835.67,5964.84,11840.61,2016-10-01 11:43:00,2016-10-01 10:47:00,2016-10-03 10:47:00,48369.0,1
553382,Home Theater System,2,18345,38009.59,44034.11,92221.74,2016-05-11 12:52:00,2016-05-11 11:23:00,2016-05-17 11:23:00,18345.0,0
367236,Microwave Oven,1,27463,21237.82,24717.77,25683.25,2016-10-30 12:04:00,2016-10-30 09:35:00,2016-11-05 09:35:00,27463.0,0
274136,Used Smartphone,1,17065,15825.7,18652.09,18727.78,2016-12-11 14:23:00,2016-12-11 11:37:00,2016-12-12 11:37:00,17065.0,0
105760,LED TV,2,19570,89767.52,113538.54,225148.43,2016-09-19 11:23:00,2016-09-19 09:06:00,2016-09-23 09:06:00,19570.0,0
549643,Tablet,3,15875,19642.9,24348.05,72715.78,2016-04-21 14:53:00,2016-04-21 11:57:00,2016-04-23 11:57:00,15875.0,0
336197,Tablet,3,36711,9057.11,12053.78,36549.86,2016-08-01 11:21:00,2016-08-01 10:18:00,2016-08-02 10:18:00,36711.0,1
490967,Laptop,1,15988,73145.34,85217.89,89118.71,2016-05-22 12:12:00,2016-05-22 11:52:00,2016-05-24 11:52:00,15988.0,0
413440,Tablet,3,42223,33408.7,50003.89,147776.15,2016-06-04 11:54:00,2016-06-04 11:42:00,2016-06-10 11:42:00,42223.0,1
294912,Home Theater System,3,43589,30584.48,47230.11,148734.81,2016-09-08 12:28:00,2016-09-08 10:13:00,2016-09-13 10:13:00,43589.0,1
959279,Office Chair,3,38800,9673.84,13034.27,40777.38,2016-08-30 10:52:00,2016-08-30 10:47:00,2016-08-31 10:47:00,38800.0,1
242754,Power Tools,1,28232,8559.71,12384.55,12401.75,2016-05-11 13:19:00,2016-05-11 11:35:00,2016-05-14 11:35:00,28232.0,1
937009,Office Chair,3,20221,6016.4,7105.08,21816.91,2016-01-15 12:01:00,2016-01-15 10:39:00,2016-01-17 10:39:00,20221.0,0
383506,Microwave Oven,2,39172,18224.73,19967.09,39905.92,2016-05-10 11:34:00,2016-05-10 11:27:00,2016-05-15 11:27:00,39172.0,0
211542,Laptop,3,18127,62110.87,72216.66,224640.49,2016-10-06 11:12:00,2016-10-06 09:06:00,2016-10-11 09:06:00,18127.0,0
101179,Scooter Helmet,1,29681,5231.71,8364.95,8485.69,2016-01-12 11:55:00,2016-01-12 10:07:00,2016-01-15 10:07:00,29681.0,1
423628,Tablet,3,47898,27326.43,32543.75,101936.5,2016-11-23 12:17:00,2016-11-23 11:07:00,2016-11-24 11:07:00,47898.0,0
458576,Used Smartphone,1,25454,17794.08,19848.09,19933.27,2016-10-03 14:22:00,2016-10-03 11:24:00,2016-10-06 11:24:00,25454.0,0
620050,LED TV,1,26512,16770.71,25341.58,25703.58,2016-08-13 10:54:00,2016-08-13 09:48:00,2016-08-14 09:48:00,26512.0,1
928684,Air Conditioner,3,43425,65571.51,100125.73,306739.77,2016-12-05 11:35:00,2016-12-05 09:56:00,2016-12-07 09:56:00,43425.0,1
958409,Office Chair,3,42238,6460.12,7251.27,22790.15,2016-11-27 11:02:00,2016-11-27 09:30:00,2016-12-03 09:30:00,42238.0,0
589536,LED TV,3,18959,26660.21,30827.1,93214.0,2016-04-27 11:23:00,2016-04-27 11:15:00,2016-05-01 11:15:00,18959.0,0
838896,Refrigerator,2,39933,59994.37,82891.37,164943.42,2016-06-30 11:07:00,2016-06-30 09:13:00,2016-07-06 09:13:00,39933.0,1
210311,Laptop,2,26970,65281.73,94926.17,197306.72,2016-06-22 12:39:00,2016-06-22 10:08:00,2016-06-27 10:08:00,26970.0,1
740303,Microwave Oven,2,21818,20073.85,29474.72,61779.97,2016-05-14 10:36:00,2016-05-14 10:22:00,2016-05-18 10:22:00,21818.0,1
951797,Washing Machine,1,39211,49750.13,73014.4,74034.57,2016-11-29 10:58:00,2016-11-29 10:07:00,2016-12-02 10:07:00,39211.0,1
541549,Digital Camera,1,43304,30280.67,46832.96,46488.75,2016-06-02 11:00:00,2016-06-02 11:00:00,2016-06-04 11:00:00,43304.0,1
474706,Microwave Oven,2,20062,6865.61,7632.12,15798.57,2016-12-27 10:44:00,2016-12-27 09:09:00,2016-12-31 09:09:00,20062.0,0
181908,Office Chair,1,27434,7822.28,8667.61,8774.8,2016-06-25 09:15:00,2016-06-25 09:08:00,2016-06-28 09:08:00,27434.0,0
820169,Electric Guitar,3,5640,57516.46,65051.98,204752.21,2016-11-07 12:04:00,2016-11-07 10:23:00,2016-11-11 10:23:00,5640.0,0
575432,Air Conditioner,3,48286,46821.76,74147.16,227319.08,2016-03-22 12:05:00,2016-03-22 09:54:00,2016-03-25 09:54:00,48286.0,1
287381,Microwave Oven,2,49888,16849.36,19424.84,40248.35,2016-01-28 12:40:00,2016-01-28 10:45:00,2016-01-30 10:45:00,49888.0,0
955531,Scooter Helmet,3,8357,2452.03,3765.23,11721.23,2016-03-14 11:52:00,2016-03-14 09:28:00,2016-03-18 09:28:00,8357.0,1
596268,Office Chair,3,30343,5779.34,6883.75,21273.99,2016-02-25 11:16:00,2016-02-25 09:37:00,2016-03-02 09:37:00,30343.0,0
503378,Used Smartphone,2,19968,29993.27,35551.45,72285.46,2016-07-14 12:34:00,2016-07-14 09:47:00,2016-07-19 09:47:00,19968.0,0
931099,Air Conditioner,3,10310,65130.22,74777.65,222769.32,2016-09-17 10:34:00,2016-09-17 09:24:00,2016-09-20 09:24:00,10310.0,0
